"","ZIP","NUMB","ZIP_END","lng_start","lat_start","lng_end","lat_end","distance_metres","zip_tot_dist","distance_reed_pdx","RPK","portland_native"
"406","74133",1,"97218",-95.88,36.04,-122.59,45.58,2472840.50382974,2472840.50382974,"20.9215","90","no"
"407","74136",1,"97218",-95.95,36.07,-122.59,45.58,2465746.08255979,2465746.08255979,"20.9215","90","no"
"408","75002",1,"97218",-96.61,33.08,-122.59,45.58,2616454.92830534,2616454.92830534,"20.9215","90","no"
"409","75009",1,"97218",-96.8,33.3,-122.59,45.58,2587202.77460623,2587202.77460623,"20.9215","90","no"
"410","75052",1,"97218",-97.02,32.65,-122.59,45.58,2618152.24325543,2618152.24325543,"20.9215","90","no"
"411","75060",1,"97218",-96.95,32.79,-122.59,45.58,2612973.44628298,2612973.44628298,"20.9215","90","no"
"412","75070",1,"97218",-96.72,33.16,-122.59,45.58,2602875.53752168,2602875.53752168,"20.9215","90","no"
"413","75080",1,"97218",-96.74,32.97,-122.59,45.58,2615000.35316096,2615000.35316096,"20.9215","90","no"
"414","75093",1,"97218",-96.81,33.04,-122.59,45.58,2604985.47418316,2604985.47418316,"20.9215","90","no"
"415","75218",2,"97218",-96.7,32.84,-122.59,45.58,2627187.35074622,5254374.70149244,"20.9215","90","no"
"416","75225",2,"97218",-96.79,32.87,-122.59,45.58,2618605.76018997,5237211.52037994,"20.9215","90","no"
"417","75229",1,"97218",-96.89,32.9,-122.59,45.58,2609313.67196641,2609313.67196641,"20.9215","90","no"
"418","76092",1,"97218",-97.15,32.96,-122.59,45.58,2586467.59405302,2586467.59405302,"20.9215","90","no"
"419","76107",1,"97218",-97.38,32.74,-122.59,45.58,2586088.73731777,2586088.73731777,"20.9215","90","no"
"420","76117",1,"97218",-97.26,32.8,-122.59,45.58,2590225.60014412,2590225.60014412,"20.9215","90","no"
"421","76133",1,"97218",-97.38,32.66,-122.59,45.58,2591928.40241495,2591928.40241495,"20.9215","90","no"
"422","77005",1,"97218",-95.42,29.72,-122.59,45.58,2951029.00095829,2951029.00095829,"20.9215","90","no"
"423","77017",1,"97218",-95.26,29.68,-122.59,45.58,2965219.19732384,2965219.19732384,"20.9215","90","no"
"424","77021",1,"97218",-95.36,29.7,-122.59,45.58,2956737.3277806,2956737.3277806,"20.9215","90","no"
"425","77024",1,"97218",-95.5,29.77,-122.59,45.58,2941606.89273938,2941606.89273938,"20.9215","90","no"
"426","77025",1,"97218",-95.43,29.68,-122.59,45.58,2953447.09733092,2953447.09733092,"20.9215","90","no"
"427","77055",1,"97218",-95.5,29.8,-122.59,45.58,2939277.16534383,2939277.16534383,"20.9215","90","no"
"428","77059",1,"97218",-95.12,29.61,-122.59,45.58,2980361.20560819,2980361.20560819,"20.9215","90","no"
"429","77061",1,"97218",-95.28,29.65,-122.59,45.58,2966163.30223977,2966163.30223977,"20.9215","90","no"
"430","77077",1,"97218",-95.63,29.75,-122.59,45.58,2934174.03937184,2934174.03937184,"20.9215","90","no"
"431","77081",1,"97218",-95.48,29.71,-122.59,45.58,2947654.85167831,2947654.85167831,"20.9215","90","no"
"432","77098",2,"97218",-95.42,29.73,-122.59,45.58,2950252.02592458,5900504.05184917,"20.9215","90","no"
"433","77302",1,"97218",-95.36,30.23,-122.59,45.58,2915846.95777792,2915846.95777792,"20.9215","90","no"
"434","77379",1,"97218",-95.53,30.04,-122.59,45.58,2918620.88959352,2918620.88959352,"20.9215","90","no"
"435","77406",1,"97218",-95.8,29.6,-122.59,45.58,2934171.00077643,2934171.00077643,"20.9215","90","no"
"436","77479",1,"97218",-95.64,29.56,-122.59,45.58,2948314.42754558,2948314.42754558,"20.9215","90","no"
"437","78015",1,"97218",-98.6,29.7,-122.59,45.58,2737195.45880661,2737195.45880661,"20.9215","90","no"
"438","78209",1,"97218",-98.46,29.49,-122.59,45.58,2763528.70629779,2763528.70629779,"20.9215","90","no"
"439","78660",1,"97218",-97.6,30.43,-122.59,45.58,2745954.50748422,2745954.50748422,"20.9215","90","no"
"440","78664",1,"97218",-97.64,30.5,-122.59,45.58,2737737.90186642,2737737.90186642,"20.9215","90","no"
"441","78703",1,"97218",-97.77,30.29,-122.59,45.58,2745454.11264417,2745454.11264417,"20.9215","90","no"
"442","78704",2,"97218",-97.75,30.24,-122.59,45.58,2750761.82467913,5501523.64935827,"20.9215","90","no"
"443","78731",1,"97218",-97.77,30.35,-122.59,45.58,2740714.95413799,2740714.95413799,"20.9215","90","no"
"444","78738",1,"97218",-97.98,30.31,-122.59,45.58,2729678.10406424,2729678.10406424,"20.9215","90","no"
"445","78745",1,"97218",-97.8,30.21,-122.59,45.58,2749757.53524195,2749757.53524195,"20.9215","90","no"
"446","78746",2,"97218",-97.81,30.3,-122.59,45.58,2741956.90262305,5483913.80524609,"20.9215","90","no"
"447","78748",1,"97218",-97.82,30.16,-122.59,45.58,2752372.82767461,2752372.82767461,"20.9215","90","no"
"448","78751",1,"97218",-97.72,30.31,-122.59,45.58,2747259.87634356,2747259.87634356,"20.9215","90","no"
"449","78756",1,"97218",-97.74,30.32,-122.59,45.58,2745115.42630948,2745115.42630948,"20.9215","90","no"
"450","78759",2,"97218",-97.75,30.4,-122.59,45.58,2738127.73150209,5476255.46300418,"20.9215","90","no"
"451","79007",1,"97218",-101.3,35.8,-122.59,45.58,2091284.51846531,2091284.51846531,"20.9215","90","no"
"452","79382",1,"97218",-102.02,33.46,-122.59,45.58,2211629.84517453,2211629.84517453,"20.9215","90","no"
"453","79912",1,"97218",-106.54,31.85,-122.59,45.58,2060876.06445739,2060876.06445739,"20.9215","90","no"
"454","79932",1,"97218",-106.61,31.88,-122.59,45.58,2054196.46111111,2054196.46111111,"20.9215","90","no"
"455","80013",1,"97218",-104.77,39.66,-122.59,45.58,1597031.24072749,1597031.24072749,"20.9215","90","no"
"456","80016",1,"97218",-104.74,39.6,-122.59,45.58,1602619.42614587,1602619.42614587,"20.9215","90","no"
"457","80027",2,"97218",-105.13,39.98,-122.59,45.58,1552620.85580725,3105241.7116145,"20.9215","90","no"
"458","80033",1,"97218",-105.1,39.77,-122.59,45.58,1566445.17396422,1566445.17396422,"20.9215","90","no"
"459","80108",1,"97218",-104.85,39.45,-122.59,45.58,1603008.91526267,1603008.91526267,"20.9215","90","no"
"460","80111",1,"97218",-104.87,39.63,-122.59,45.58,1591312.39171643,1591312.39171643,"20.9215","90","no"
"461","80112",1,"97218",-104.87,39.56,-122.59,45.58,1595266.11408462,1595266.11408462,"20.9215","90","no"
"462","80120",1,"97218",-105.01,39.6,-122.59,45.58,1582660.6256563,1582660.6256563,"20.9215","90","no"
"463","80121",1,"97218",-104.96,39.61,-122.59,45.58,1585787.33831832,1585787.33831832,"20.9215","90","no"
"464","80122",1,"97218",-104.96,39.58,-122.59,45.58,1587485.8616331,1587485.8616331,"20.9215","90","no"
"465","80127",1,"97218",-105.1,39.5,-122.59,45.58,1581727.49389853,1581727.49389853,"20.9215","90","no"
"466","80129",1,"97218",-105.01,39.54,-122.59,45.58,1586070.73203359,1586070.73203359,"20.9215","90","no"
"467","80138",1,"97218",-104.7,39.5,-122.59,45.58,1611228.66092051,1611228.66092051,"20.9215","90","no"
"468","80206",1,"97218",-104.95,39.73,-122.59,45.58,1579785.14451366,1579785.14451366,"20.9215","90","no"
"469","80209",1,"97218",-104.98,39.71,-122.59,45.58,1578682.15139085,1578682.15139085,"20.9215","90","no"
"470","80210",2,"97218",-104.96,39.68,-122.59,45.58,1581844.02248716,3163688.04497432,"20.9215","90","no"
"471","80212",1,"97218",-105.05,39.77,-122.59,45.58,1570147.28162593,1570147.28162593,"20.9215","90","no"
"472","80220",2,"97218",-104.91,39.73,-122.59,45.58,1582748.30064399,3165496.60128797,"20.9215","90","no"
"473","80229",1,"97218",-104.95,39.85,-122.59,45.58,1573126.93484443,1573126.93484443,"20.9215","90","no"
"474","80238",2,"97218",-104.88,39.78,-122.59,45.58,1582192.15867416,3164384.31734832,"20.9215","90","no"
"475","80239",1,"97218",-104.84,39.78,-122.59,45.58,1585160.0959835,1585160.0959835,"20.9215","90","no"
"476","80246",1,"97218",-104.93,39.7,-122.59,45.58,1582943.22804686,1582943.22804686,"20.9215","90","no"
"477","80301",1,"97218",-105.21,40.05,-122.59,45.58,1542859.05258697,1542859.05258697,"20.9215","90","no"
"478","80302",1,"97218",-105.4,40.1,-122.59,45.58,1526016.40167782,1526016.40167782,"20.9215","90","no"
"479","80303",1,"97218",-105.22,39.97,-122.59,45.58,1546482.72403157,1546482.72403157,"20.9215","90","no"
"480","80304",2,"97218",-105.29,40.05,-122.59,45.58,1536911.33836261,3073822.67672523,"20.9215","90","no"
"481","80305",2,"97218",-105.26,39.98,-122.59,45.58,1542964.77324969,3085929.54649938,"20.9215","90","no"
"482","80403",1,"97218",-105.3,39.8,-122.59,45.58,1549972.38904128,1549972.38904128,"20.9215","90","no"
"483","80443",1,"97218",-106.09,39.59,-122.59,45.58,1503938.10427683,1503938.10427683,"20.9215","90","no"
"484","80466",1,"97218",-105.5,40,-122.59,45.58,1524064.49068853,1524064.49068853,"20.9215","90","no"
"485","80503",1,"97218",-105.2,40.2,-122.59,45.58,1535522.15273274,1535522.15273274,"20.9215","90","no"
"486","80521",1,"97218",-105.13,40.59,-122.59,45.58,1520420.64119442,1520420.64119442,"20.9215","90","no"
"487","80524",1,"97218",-105,40.7,-122.59,45.58,1524657.07338596,1524657.07338596,"20.9215","90","no"
"488","80525",2,"97218",-105.02,40.52,-122.59,45.58,1532261.6475374,3064523.29507481,"20.9215","90","no"
"489","80540",1,"97218",-105.4,40.2,-122.59,45.58,1520614.92824831,1520614.92824831,"20.9215","90","no"
"490","80809",1,"97218",-105,38.9,-122.59,45.58,1624410.79139371,1624410.79139371,"20.9215","90","no"
"491","80905",1,"97218",-104.83,38.83,-122.59,45.58,1641014.27114497,1641014.27114497,"20.9215","90","no"
"492","80908",1,"97218",-104.7,39,-122.59,45.58,1640293.42649174,1640293.42649174,"20.9215","90","no"
"493","80909",1,"97218",-104.77,38.85,-122.59,45.58,1644172.81369743,1644172.81369743,"20.9215","90","no"
"494","80911",1,"97218",-104.73,38.75,-122.59,45.58,1653143.51610556,1653143.51610556,"20.9215","90","no"
"495","81120",1,"97218",-106.2,37.2,-122.59,45.58,1651398.53666611,1651398.53666611,"20.9215","90","no"
"496","81211",1,"97218",-106.3,38.9,-122.59,45.58,1530595.4667653,1530595.4667653,"20.9215","90","no"
"497","81419",1,"97218",-107.7,38.8,-122.59,45.58,1438040.89676986,1438040.89676986,"20.9215","90","no"
"498","81623",1,"97218",-107.2,39.2,-122.59,45.58,1447510.13677155,1447510.13677155,"20.9215","90","no"
"499","82001",2,"97218",-104.79,41.14,-122.59,45.58,1519225.20679559,3038450.41359118,"20.9215","90","no"
"500","82070",1,"97218",-105.8,41.4,-122.59,45.58,1430368.68026964,1430368.68026964,"20.9215","90","no"
"501","82501",1,"97218",-108.6,43.2,-122.59,45.58,1142361.82340876,1142361.82340876,"20.9215","90","no"
"502","83333",1,"97218",-114.3,43.6,-122.59,45.58,692785.154005111,692785.154005111,"20.9215","90","no"
"503","83642",1,"97218",-116.4,43.6,-122.59,45.58,537751.892638974,537751.892638974,"20.9215","90","no"
"504","83703",1,"97218",-116.24,43.66,-122.59,45.58,546455.733802036,546455.733802036,"20.9215","90","no"
"505","83709",1,"97218",-116.29,43.56,-122.59,45.58,547677.181637139,547677.181637139,"20.9215","90","no"
"506","83843",1,"97218",-116.9,46.7,-122.59,45.58,456134.168681392,456134.168681392,"20.9215","90","no"
"507","84017",1,"97218",-110.8,41,-122.59,45.58,1081338.95958333,1081338.95958333,"20.9215","90","no"
"508","84098",1,"97218",-111.5,40.7,-122.59,45.58,1050531.54520132,1050531.54520132,"20.9215","90","no"
"509","84102",1,"97218",-111.86,40.76,-122.59,45.58,1021827.10018296,1021827.10018296,"20.9215","90","no"
"510","84105",2,"97218",-111.86,40.74,-122.59,45.58,1023112.91930648,2046225.83861296,"20.9215","90","no"
"511","84109",1,"97218",-111.76,40.72,-122.59,45.58,1031285.44237967,1031285.44237967,"20.9215","90","no"
"512","84121",1,"97218",-111.7,40.7,-122.59,45.58,1036705.70714675,1036705.70714675,"20.9215","90","no"
"513","84124",1,"97218",-111.79,40.68,-122.59,45.58,1031797.04602575,1031797.04602575,"20.9215","90","no"
"514","85006",1,"97218",-112.05,33.47,-122.59,45.58,1620540.5151128,1620540.5151128,"20.9215","90","no"
"515","85008",1,"97218",-111.99,33.46,-122.59,45.58,1624340.76372519,1624340.76372519,"20.9215","90","no"
"516","85009",1,"97218",-112.13,33.44,-122.59,45.58,1619646.48033889,1619646.48033889,"20.9215","90","no"
"517","85013",1,"97218",-112.08,33.51,-122.59,45.58,1615290.00003352,1615290.00003352,"20.9215","90","no"
"518","85014",1,"97218",-112.06,33.51,-122.59,45.58,1616236.50508579,1616236.50508579,"20.9215","90","no"
"519","85016",2,"97218",-112.03,33.51,-122.59,45.58,1617658.57856549,3235317.15713097,"20.9215","90","no"
"520","85037",1,"97218",-112.28,33.49,-122.59,45.58,1607818.25093825,1607818.25093825,"20.9215","90","no"
"521","85041",1,"97218",-112.12,33.38,-122.59,45.58,1625880.36705885,1625880.36705885,"20.9215","90","no"
"522","85050",1,"97218",-112,33.69,-122.59,45.58,1601906.06875762,1601906.06875762,"20.9215","90","no"
"523","85086",1,"97218",-112.1,33.8,-122.59,45.58,1586637.77119781,1586637.77119781,"20.9215","90","no"
"524","85202",1,"97218",-111.88,33.38,-122.59,45.58,1637221.8801298,1637221.8801298,"20.9215","90","no"
"525","85253",1,"97218",-111.97,33.54,-122.59,45.58,1617645.6470612,1617645.6470612,"20.9215","90","no"
"526","85281",1,"97218",-111.93,33.44,-122.59,45.58,1629105.45798049,1629105.45798049,"20.9215","90","no"
"527","85283",1,"97218",-111.94,33.37,-122.59,45.58,1635327.34152252,1635327.34152252,"20.9215","90","no"
"528","85331",1,"97218",-112,33.8,-122.59,45.58,1591441.0189548,1591441.0189548,"20.9215","90","no"
"529","85718",2,"97218",-110.91,32.34,-122.59,45.58,1783128.04567293,3566256.09134586,"20.9215","90","no"
"530","85719",1,"97218",-110.95,32.25,-122.59,45.58,1789809.81490221,1789809.81490221,"20.9215","90","no"
"531","86001",1,"97218",-111.8,35.2,-122.59,45.58,1470987.23323795,1470987.23323795,"20.9215","90","no"
"532","86303",1,"97218",-112.4,34.5,-122.59,45.58,1505775.39491177,1505775.39491177,"20.9215","90","no"
"533","87008",1,"97218",-106.38,35.13,-122.59,45.58,1795053.65076298,1795053.65076298,"20.9215","90","no"
"534","87052",1,"97218",-106.36,35.52,-122.59,45.58,1765752.77495054,1765752.77495054,"20.9215","90","no"
"535","87083",1,"97218",-106.5,35.7,-122.59,45.58,1742702.78044953,1742702.78044953,"20.9215","90","no"
"536","87104",1,"97218",-106.67,35.1,-122.59,45.58,1778940.84431938,1778940.84431938,"20.9215","90","no"
"537","87106",2,"97218",-106.6,35.06,-122.59,45.58,1786579.24346131,3573158.48692262,"20.9215","90","no"
"538","87108",1,"97218",-106.58,35.07,-122.59,45.58,1787053.2885692,1787053.2885692,"20.9215","90","no"
"539","87501",1,"97218",-105.9,35.7,-122.59,45.58,1781969.81499139,1781969.81499139,"20.9215","90","no"
"540","87505",3,"97218",-105.9,35.6,-122.59,45.58,1789608.71641824,5368826.14925471,"20.9215","90","no"
"541","87506",1,"97218",-106,35.8,-122.59,45.58,1767765.54414838,1767765.54414838,"20.9215","90","no"
"542","87560",1,"97218",-105.5,35.3,-122.59,45.58,1838907.71791213,1838907.71791213,"20.9215","90","no"
"543","88001",1,"97218",-106.75,32.29,-122.59,45.58,2010031.90257871,2010031.90257871,"20.9215","90","no"
"544","88061",1,"97218",-108.4,32.9,-122.59,45.58,1862182.0662124,1862182.0662124,"20.9215","90","no"
"545","89002",1,"97218",-114.95,35.99,-122.59,45.58,1245372.29850944,1245372.29850944,"20.9215","90","no"
"546","89031",1,"97218",-115.17,36.26,-122.59,45.58,1209511.19433058,1209511.19433058,"20.9215","90","no"
"547","89074",1,"97218",-115.07,36.03,-122.59,45.58,1236299.54866266,1236299.54866266,"20.9215","90","no"
"548","89102",1,"97218",-115.18,36.14,-122.59,45.58,1220823.42418878,1220823.42418878,"20.9215","90","no"
"549","89128",1,"97218",-115.27,36.2,-122.59,45.58,1211110.9503593,1211110.9503593,"20.9215","90","no"
"550","89131",1,"97218",-115.29,36.33,-122.59,45.58,1197520.30663981,1197520.30663981,"20.9215","90","no"
"551","89141",1,"97218",-115.21,35.98,-122.59,45.58,1235266.12551468,1235266.12551468,"20.9215","90","no"
"552","89146",1,"97218",-115.23,36.14,-122.59,45.58,1218695.94911997,1218695.94911997,"20.9215","90","no"
"553","89147",1,"97218",-115.28,36.11,-122.59,45.58,1219528.37397431,1219528.37397431,"20.9215","90","no"
"554","89169",1,"97218",-115.14,36.12,-122.59,45.58,1224491.0507353,1224491.0507353,"20.9215","90","no"
"555","89183",1,"97218",-115.15,35.99,-122.59,45.58,1236816.0122617,1236816.0122617,"20.9215","90","no"
"556","89511",1,"97218",-119.9,39.4,-122.59,45.58,722405.047526396,722405.047526396,"20.9215","90","no"
"557","90004",2,"97218",-118.31,34.08,-122.59,45.58,1330902.97042404,2661805.94084808,"20.9215","90","no"
"558","90016",1,"97218",-118.36,34.03,-122.59,45.58,1335137.57920906,1335137.57920906,"20.9215","90","no"
"559","90019",1,"97218",-118.34,34.05,-122.59,45.58,1333441.11779989,1333441.11779989,"20.9215","90","no"
"560","90026",1,"97218",-118.26,34.08,-122.59,45.58,1332071.68184966,1332071.68184966,"20.9215","90","no"
"561","90031",1,"97218",-118.22,34.08,-122.59,45.58,1333015.66751299,1333015.66751299,"20.9215","90","no"
"562","90032",1,"97218",-118.18,34.08,-122.59,45.58,1333967.64923358,1333967.64923358,"20.9215","90","no"
"563","90034",1,"97218",-118.4,34.03,-122.59,45.58,1334224.82274512,1334224.82274512,"20.9215","90","no"
"564","90036",1,"97218",-118.35,34.07,-122.59,45.58,1331054.92154993,1331054.92154993,"20.9215","90","no"
"565","90042",3,"97218",-118.19,34.11,-122.59,45.58,1330503.25531005,3991509.76593015,"20.9215","90","no"
"566","90048",2,"97218",-118.38,34.07,-122.59,45.58,1330366.22458579,2660732.44917158,"20.9215","90","no"
"567","90049",2,"97218",-118.5,34.09,-122.59,45.58,1325496.49345039,2650992.98690078,"20.9215","90","no"
"568","90064",1,"97218",-118.43,34.04,-122.59,45.58,1332466.18902723,1332466.18902723,"20.9215","90","no"
"569","90066",1,"97218",-118.43,34,-122.59,45.58,1336783.91010356,1336783.91010356,"20.9215","90","no"
"570","90068",1,"97218",-118.33,34.13,-122.59,45.58,1325052.02543223,1325052.02543223,"20.9215","90","no"
"571","90077",2,"97218",-118.45,34.1,-122.59,45.58,1325538.76484319,2651077.52968638,"20.9215","90","no"
"572","90094",1,"97218",-118.42,33.98,-122.59,45.58,1339168.25773554,1339168.25773554,"20.9215","90","no"
"573","90210",1,"97218",-118.42,34.1,-122.59,45.58,1326218.2633677,1326218.2633677,"20.9215","90","no"
"574","90212",1,"97218",-118.4,34.06,-122.59,45.58,1330988.33059308,1330988.33059308,"20.9215","90","no"
"575","90242",1,"97218",-118.14,33.92,-122.59,45.58,1352127.48606718,1352127.48606718,"20.9215","90","no"
"576","90266",4,"97218",-118.4,33.89,-122.59,45.58,1349334.99906561,5397339.99626245,"20.9215","90","no"
"577","90272",2,"97218",-118.54,34.08,-122.59,45.58,1325689.10432655,2651378.20865309,"20.9215","90","no"
"578","90277",1,"97218",-118.39,33.83,-122.59,45.58,1356038.42295249,1356038.42295249,"20.9215","90","no"
"579","90290",2,"97218",-118.61,34.09,-122.59,45.58,1323073.6793282,2646147.35865639,"20.9215","90","no"
"580","90291",1,"97218",-118.46,33.99,-122.59,45.58,1337190.55622341,1337190.55622341,"20.9215","90","no"
"581","90302",1,"97218",-118.35,33.97,-122.59,45.58,1341836.87587613,1341836.87587613,"20.9215","90","no"
"582","90405",3,"97218",-118.47,34.01,-122.59,45.58,1334806.96037209,4004420.88111626,"20.9215","90","no"
"583","90503",1,"97218",-118.35,33.84,-122.59,45.58,1355861.74919649,1355861.74919649,"20.9215","90","no"
"584","90605",1,"97218",-118.02,33.95,-122.59,45.58,1351803.51790937,1351803.51790937,"20.9215","90","no"
"585","90638",1,"97218",-118.01,33.9,-122.59,45.58,1357415.36953554,1357415.36953554,"20.9215","90","no"
"586","90703",2,"97218",-118.07,33.87,-122.59,45.58,1359181.03334087,2718362.06668175,"20.9215","90","no"
"587","90706",1,"97218",-118.13,33.89,-122.59,45.58,1355592.37983395,1355592.37983395,"20.9215","90","no"
"588","90803",1,"97218",-118.15,33.76,-122.59,45.58,1369107.09964226,1369107.09964226,"20.9215","90","no"
"589","90806",1,"97218",-118.17,33.81,-122.59,45.58,1363253.52963767,1363253.52963767,"20.9215","90","no"
"590","90808",1,"97218",-118.11,33.83,-122.59,45.58,1362522.41185536,1362522.41185536,"20.9215","90","no"
"591","90815",1,"97218",-118.11,33.8,-122.59,45.58,1365749.31042034,1365749.31042034,"20.9215","90","no"
"592","91001",1,"97218",-118.13,34.22,-122.59,45.58,1320134.3594901,1320134.3594901,"20.9215","90","no"
"593","91007",1,"97218",-118.05,34.13,-122.59,45.58,1331752.29647459,1331752.29647459,"20.9215","90","no"
"594","91011",1,"97218",-118.2,34.21,-122.59,45.58,1319514.76166273,1319514.76166273,"20.9215","90","no"
"595","91016",2,"97218",-117.98,34.15,-122.59,45.58,1331345.4966485,2662690.993297,"20.9215","90","no"
"596","91030",2,"97218",-118.16,34.11,-122.59,45.58,1331222.44223264,2662444.88446528,"20.9215","90","no"
"597","91103",1,"97218",-118.17,34.17,-122.59,45.58,1324534.54126099,1324534.54126099,"20.9215","90","no"
"598","91104",1,"97218",-118.12,34.17,-122.59,45.58,1325745.59030252,1325745.59030252,"20.9215","90","no"
"599","91106",3,"97218",-118.13,34.14,-122.59,45.58,1328723.96362251,3986171.89086752,"20.9215","90","no"
"600","91107",2,"97218",-118,34.2,-122.59,45.58,1325488.50859068,2650977.01718136,"20.9215","90","no"
"601","91202",1,"97218",-118.27,34.18,-122.59,45.58,1321074.02243745,1321074.02243745,"20.9215","90","no"
"602","91208",1,"97218",-118.25,34.19,-122.59,45.58,1320471.58965733,1320471.58965733,"20.9215","90","no"
"603","91214",1,"97218",-118.24,34.24,-122.59,45.58,1315332.67000041,1315332.67000041,"20.9215","90","no"
"604","91307",1,"97218",-118.69,34.2,-122.59,45.58,1309440.73591239,1309440.73591239,"20.9215","90","no"
"605","91316",1,"97218",-118.51,34.16,-122.59,45.58,1317713.10233081,1317713.10233081,"20.9215","90","no"
"606","91325",2,"97218",-118.52,34.23,-122.59,45.58,1309930.73968441,2619861.47936881,"20.9215","90","no"
"607","91340",1,"97218",-118.44,34.29,-122.59,45.58,1305271.20193355,1305271.20193355,"20.9215","90","no"
"608","91355",1,"97218",-118.61,34.42,-122.59,45.58,1287403.54752312,1287403.54752312,"20.9215","90","no"
"609","91356",1,"97218",-118.55,34.16,-122.59,45.58,1316822.71245058,1316822.71245058,"20.9215","90","no"
"610","91377",1,"97218",-118.76,34.19,-122.59,45.58,1309031.88752802,1309031.88752802,"20.9215","90","no"
"611","91381",1,"97218",-118.6,34.38,-122.59,45.58,1291946.21498541,1291946.21498541,"20.9215","90","no"
"612","91401",1,"97218",-118.43,34.18,-122.59,45.58,1317361.1426046,1317361.1426046,"20.9215","90","no"
"613","91423",1,"97218",-118.43,34.15,-122.59,45.58,1320597.01336636,1320597.01336636,"20.9215","90","no"
"614","91702",1,"97218",-117.8,34.2,-122.59,45.58,1330586.3224715,1330586.3224715,"20.9215","90","no"
"615","91709",1,"97218",-117.73,33.95,-122.59,45.58,1359108.06774651,1359108.06774651,"20.9215","90","no"
"616","91711",2,"97218",-117.71,34.16,-122.59,45.58,1337210.64544724,2674421.29089447,"20.9215","90","no"
"617","91745",1,"97218",-117.98,34,-122.59,45.58,1347423.89558725,1347423.89558725,"20.9215","90","no"
"618","91766",1,"97218",-117.72,34.05,-122.59,45.58,1348687.11100061,1348687.11100061,"20.9215","90","no"
"619","91768",1,"97218",-117.79,34.07,-122.59,45.58,1344733.60012949,1344733.60012949,"20.9215","90","no"
"620","91786",1,"97218",-117.66,34.1,-122.59,45.58,1344930.42970223,1344930.42970223,"20.9215","90","no"
"621","91932",1,"97218",-117.12,32.57,-122.59,45.58,1522498.17587338,1522498.17587338,"20.9215","90","no"
"622","91941",1,"97218",-116.99,32.76,-122.59,45.58,1505735.25744803,1505735.25744803,"20.9215","90","no"
"623","92014",3,"97218",-117.24,32.97,-122.59,45.58,1476612.49238348,4429837.47715045,"20.9215","90","no"
"624","92024",3,"97218",-117.25,33.05,-122.59,45.58,1467810.20216199,4403430.60648597,"20.9215","90","no"
"625","92037",1,"97218",-117.2,32.8,-122.59,45.58,1495820.15166983,1495820.15166983,"20.9215","90","no"
"626","92069",1,"97218",-117.16,33.18,-122.59,45.58,1456382.2468041,1456382.2468041,"20.9215","90","no"
"627","92084",2,"97218",-117.21,33.22,-122.59,45.58,1450764.20213732,2901528.40427464,"20.9215","90","no"
"628","92103",1,"97218",-117.17,32.75,-122.59,45.58,1501953.39745761,1501953.39745761,"20.9215","90","no"
"629","92104",1,"97218",-117.13,32.74,-122.59,45.58,1504085.06632399,1504085.06632399,"20.9215","90","no"
"630","92107",1,"97218",-117.24,32.74,-122.59,45.58,1501175.90450576,1501175.90450576,"20.9215","90","no"
"631","92109",1,"97218",-117.24,32.8,-122.59,45.58,1494764.75393485,1494764.75393485,"20.9215","90","no"
"632","92111",1,"97218",-117.15,32.82,-122.59,45.58,1495015.65164132,1495015.65164132,"20.9215","90","no"
"633","92115",1,"97218",-117.07,32.76,-122.59,45.58,1503562.37023204,1503562.37023204,"20.9215","90","no"
"634","92116",1,"97218",-117.13,32.76,-122.59,45.58,1501951.1705307,1501951.1705307,"20.9215","90","no"
"635","92117",1,"97218",-117.2,32.81,-122.59,45.58,1494752.47238559,1494752.47238559,"20.9215","90","no"
"636","92120",1,"97218",-117.07,32.8,-122.59,45.58,1499299.14613619,1499299.14613619,"20.9215","90","no"
"637","92123",1,"97218",-117.14,32.81,-122.59,45.58,1496349.81434653,1496349.81434653,"20.9215","90","no"
"638","92127",1,"97218",-117.14,33.02,-122.59,45.58,1473963.83591606,1473963.83591606,"20.9215","90","no"
"639","92130",4,"97218",-117.2,32.95,-122.59,45.58,1479811.87619294,5919247.50477175,"20.9215","90","no"
"640","92602",1,"97218",-117.76,33.74,-122.59,45.58,1380798.64086408,1380798.64086408,"20.9215","90","no"
"641","92603",2,"97218",-117.8,33.63,-122.59,45.58,1391572.99997746,2783145.99995493,"20.9215","90","no"
"642","92606",1,"97218",-117.82,33.7,-122.59,45.58,1383569.80219332,1383569.80219332,"20.9215","90","no"
"643","92612",1,"97218",-117.83,33.67,-122.59,45.58,1386535.52823741,1386535.52823741,"20.9215","90","no"
"644","92617",1,"97218",-117.84,33.64,-122.59,45.58,1389503.27217571,1389503.27217571,"20.9215","90","no"
"645","92618",1,"97218",-117.74,33.67,-122.59,45.58,1388800.22484656,1388800.22484656,"20.9215","90","no"
"646","92646",1,"97218",-117.96,33.67,-122.59,45.58,1383332.80833332,1383332.80833332,"20.9215","90","no"
"647","92651",3,"97218",-117.78,33.55,-122.59,45.58,1400648.74119216,4201946.22357648,"20.9215","90","no"
"648","92656",1,"97218",-117.73,33.56,-122.59,45.58,1400833.18722917,1400833.18722917,"20.9215","90","no"
"649","92660",1,"97218",-117.88,33.64,-122.59,45.58,1388513.01077284,1388513.01077284,"20.9215","90","no"
