ZIP.x,NUMB,ZIP_END,lng_start,lat_start,lng_end,lat_end,distance_metres,zip_tot_dist,distance_reed_pdx,co2_emission_air_km,portland_native,num,car_fuel_econ,international,pdx_airport,distance_km,co2_emission_car_km,tot_co2_output,everyones_output,city,abb_state,state,ZCTA,Population,Density,Primary Official County Code,Primary Official County Name,County Weights,Official County Name,Official County Code,Imprecise,Military,Timezone,Geo Point
95818,1,97218,-121.49,38.56,-122.59,45.58,786708.9832506656,786.71,20.9215,90,no,807,10.93,no,PDX,786.71,251.03,76055.824145,269186314.7768758,Sacramento,CA,California,TRUE,21625,2184,6067,Sacramento,"{""06067"": ""100""}",Sacramento,6067,FALSE,FALSE,America/Los_Angeles,"38.55588, -121.49664"
95820,1,97218,-121.45,38.54,-122.59,45.58,789308.2003755467,789.31,20.9215,90,no,808,10.93,no,PDX,789.31,251.03,76289.82414499999,269186314.7768758,Sacramento,CA,California,TRUE,36437,2708.4,6067,Sacramento,"{""06067"": ""100""}",Sacramento,6067,FALSE,FALSE,America/Los_Angeles,"38.53486, -121.44438"
95821,1,97218,-121.38,38.63,-122.59,45.58,780070.6877075244,780.07,20.9215,90,no,809,10.93,no,PDX,780.07,251.03,75458.224145,269186314.7768758,Sacramento,CA,California,TRUE,35812,1933.5,6067,Sacramento,"{""06067"": ""100""}",Sacramento,6067,FALSE,FALSE,America/Los_Angeles,"38.6259, -121.3845"
95831,1,97218,-121.53,38.52,-122.59,45.58,790763.713933162,790.76,20.9215,90,no,810,10.93,no,PDX,790.76,251.03,76420.32414499999,269186314.7768758,Sacramento,CA,California,TRUE,43094,2367.9,6067,Sacramento,"{""06067"": ""100""}",Sacramento,6067,FALSE,FALSE,America/Los_Angeles,"38.49593, -121.52936"
95835,1,97218,-121.53,38.67,-122.59,45.58,774159.5354097524,774.16,20.9215,90,no,811,10.93,no,PDX,774.16,251.03,74926.32414499999,269186314.7768758,Sacramento,CA,California,TRUE,40170,1736.6,6067,Sacramento,"{""06067"": ""100""}",Sacramento,6067,FALSE,FALSE,America/Los_Angeles,"38.67075, -121.52581"
95962,1,97218,-121.28,39.37,-122.59,45.58,699582.9702767681,699.58,20.9215,90,no,812,10.93,no,PDX,699.58,251.03,68214.12414500001,269186314.7768758,Oregon House,CA,California,TRUE,1324,17.2,6115,Yuba,"{""06115"": ""100""}",Yuba,6115,FALSE,FALSE,America/Los_Angeles,"39.34594, -121.26629"
95969,1,97218,-121.7,39.7,-122.59,45.58,658590.9966113347,658.59,20.9215,90,no,813,10.93,no,PDX,658.59,251.03,64525.024145,269186314.7768758,Paradise,CA,California,TRUE,23572,154.2,6007,Butte,"{""06007"": ""100""}",Butte,6007,FALSE,FALSE,America/Los_Angeles,"39.71633, -121.64742"
95991,1,97218,-121.6,39,-122.59,45.58,736987.8084713211,736.99,20.9215,90,no,814,10.93,no,PDX,736.99,251.03,71581.024145,269186314.7768758,Yuba City,CA,California,TRUE,40861,387.7,6101,Sutter,"{""06101"": ""100""}",Sutter,6101,FALSE,FALSE,America/Los_Angeles,"39.02249, -121.61286"
96003,1,97218,-122.3,40.7,-122.59,45.58,543748.4795353954,543.75,20.9215,90,no,815,10.93,no,PDX,543.75,251.03,54189.424145,269186314.7768758,Redding,CA,California,TRUE,44328,72,6089,Shasta,"{""06089"": ""100""}",Shasta,6089,FALSE,FALSE,America/Los_Angeles,"40.74375, -122.2387"
96067,1,97218,-122.3,41.3,-122.59,45.58,477022.6901614014,477.02,20.9215,90,no,816,10.93,no,PDX,477.02,251.03,48183.724145,269186314.7768758,Mount Shasta,CA,California,TRUE,7094,20.2,6093,Siskiyou,"{""06093"": ""100""}",Siskiyou,6093,FALSE,FALSE,America/Los_Angeles,"41.30912, -122.36782"
96103,1,97218,-120.7,39.8,-122.59,45.58,661694.9990737028,661.69,20.9215,90,no,817,10.93,no,PDX,661.69,251.03,64804.024145,269186314.7768758,Blairsden Graeagle,CA,California,TRUE,1401,4.3,6063,Plumas,"{""06063"": ""100""}",Plumas,6063,FALSE,FALSE,America/Los_Angeles,"39.80115, -120.66082"
96720,1,97218,-155.2,19.7,-122.59,45.58,4148434.9460020815,4148.43,20.9215,90,no,818,10.93,no,PDX,4148.43,251.03,378610.624145,269186314.7768758,Hilo,HI,Hawaii,TRUE,48339,62.3,15001,Hawaii,"{""15001"": ""100""}",Hawaii,15001,FALSE,FALSE,Pacific/Honolulu,"19.67306, -155.2228"
96734,1,97218,-157.75,21.4,-122.59,45.58,4174344.973859905,4174.34,20.9215,90,no,819,10.93,no,PDX,4174.34,251.03,380942.52414500003,269186314.7768758,Kailua,HI,Hawaii,TRUE,51511,913.9,15003,Honolulu,"{""15003"": ""100""}",Honolulu,15003,FALSE,FALSE,Pacific/Honolulu,"21.38884, -157.75325"
96741,1,97218,-159.6,22.1,-122.59,45.58,4245267.434350634,4245.27,20.9215,90,no,820,10.93,no,PDX,4245.27,251.03,387326.22414500004,269186314.7768758,Kalaheo,HI,Hawaii,TRUE,6377,89.3,15007,Kauai,"{""15007"": ""100""}",Kauai,15007,FALSE,FALSE,Pacific/Honolulu,"21.95578, -159.51629"
96743,1,97218,-155.6,20,-122.59,45.58,4148632.1698893225,4148.63,20.9215,90,no,821,10.93,no,PDX,4148.63,251.03,378628.624145,269186314.7768758,Kamuela,HI,Hawaii,TRUE,14856,15.4,15001,Hawaii,"{""15001"": ""100""}",Hawaii,15001,FALSE,FALSE,Pacific/Honolulu,"19.97485, -155.68644"
96748,1,97218,-157.019,21.088,-122.59,45.58,4150625.2723556636,4150.63,20.9215,90,no,822,10.93,no,PDX,4150.63,251.03,378808.624145,269186314.7768758,Kaunakakai,HI,Hawaii,TRUE,3892,12.2,15009,Maui,"{""15009"": ""100""}",Maui,15009,FALSE,FALSE,Pacific/Honolulu,"21.11381, -156.87944"
96749,1,97218,-155,19.6,-122.59,45.58,4144124.4369648583,4144.12,20.9215,90,no,823,10.93,no,PDX,4144.12,251.03,378222.724145,269186314.7768758,Keaau,HI,Hawaii,TRUE,17308,106.3,15001,Hawaii,"{""15001"": ""100""}",Hawaii,15001,FALSE,FALSE,Pacific/Honolulu,"19.60753, -155.00156"
96764,1,97218,-155.238,19.988,-122.59,45.58,4125886.3759064428,4125.89,20.9215,90,no,824,10.93,no,PDX,4125.89,251.03,376582.02414500003,269186314.7768758,Laupahoehoe,HI,Hawaii,TRUE,609,5.3,15001,Hawaii,"{""15001"": ""100""}",Hawaii,15001,FALSE,FALSE,Pacific/Honolulu,"19.92796, -155.2731"
96768,1,97218,-156.3,20.9,-122.59,45.58,4118011.3272606214,4118.01,20.9215,90,no,825,10.93,no,PDX,4118.01,251.03,375872.824145,269186314.7768758,Makawao,HI,Hawaii,TRUE,18529,167.6,15009,Maui,"{""15009"": ""100""}",Maui,15009,FALSE,FALSE,Pacific/Honolulu,"20.83202, -156.29768"
96770,1,97218,-157.21,21.12,-122.59,45.58,4160906.0366902696,4160.91,20.9215,90,no,826,10.93,no,PDX,4160.91,251.03,379733.82414499996,269186314.7768758,Maunaloa,HI,Hawaii,TRUE,624,3.5,15009,Maui,"{""15009"": ""100""}",Maui,15009,FALSE,FALSE,Pacific/Honolulu,"21.13514, -157.21044"
96789,1,97218,-157.99,21.46,-122.59,45.58,4185842.4057241986,4185.84,20.9215,90,no,827,10.93,no,PDX,4185.84,251.03,381977.52414500003,269186314.7768758,Mililani,HI,Hawaii,TRUE,53485,757,15003,Honolulu,"{""15003"": ""100""}",Honolulu,15003,FALSE,FALSE,Pacific/Honolulu,"21.47829, -157.97472"
96818,1,97218,-157.93,21.35,-122.59,45.58,4190875.4561218526,4190.88,20.9215,90,no,828,10.93,no,PDX,4190.88,251.03,382431.124145,269186314.7768758,Honolulu,HI,Hawaii,TRUE,59679,2008.9,15003,Honolulu,"{""15003"": ""100""}",Honolulu,15003,FALSE,FALSE,Pacific/Honolulu,"21.34756, -157.93857"
96821,1,97218,-157.75,21.3,-122.59,45.58,4182692.9167797253,4182.69,20.9215,90,no,829,10.93,no,PDX,4182.69,251.03,381694.024145,269186314.7768758,Honolulu,HI,Hawaii,TRUE,18599,622.3,15003,Honolulu,"{""15003"": ""100""}",Honolulu,15003,FALSE,FALSE,Pacific/Honolulu,"21.29954, -157.75006"
96825,1,97218,-157.69,21.29,-122.59,45.58,4179416.85773063,4179.42,20.9215,90,no,830,10.93,no,PDX,4179.42,251.03,381399.724145,269186314.7768758,Honolulu,HI,Hawaii,TRUE,29066,1000.8,15003,Honolulu,"{""15003"": ""100""}",Honolulu,15003,FALSE,FALSE,Pacific/Honolulu,"21.29601, -157.69129"
97006,3,97218,-122.86,45.52,-122.59,45.58,22082.320888793372,66.25,20.9215,90,no,831,10.93,no,PDX,22.08,251.03,7239.124145000001,269186314.7768758,Beaverton,OR,Oregon,TRUE,74070,2431.7,41067,Washington,"{""41067"": ""100""}",Washington,41067,FALSE,FALSE,America/Los_Angeles,"45.51704, -122.85988"
97007,4,97218,-122.88,45.45,-122.59,45.58,26854.081113295433,107.42,20.9215,90,no,832,10.93,no,PDX,26.85,251.03,7668.424145000001,269186314.7768758,Beaverton,OR,Oregon,TRUE,72299,1043.8,41067,Washington,"{""41067"": ""100""}",Washington,41067,FALSE,FALSE,America/Los_Angeles,"45.45435, -122.87964"
97015,1,97218,-122.53,45.41,-122.59,45.58,19494.866744103267,19.49,20.9215,90,no,833,10.93,no,PDX,19.49,251.03,7006.024145000001,269186314.7768758,Clackamas,OR,Oregon,TRUE,23633,1035.1,41005,Clackamas,"{""41005"": ""100""}",Clackamas,41005,FALSE,FALSE,America/Los_Angeles,"45.41478, -122.53835"
97024,1,97218,-122.44,45.55,-122.59,45.58,12157.86975949104,12.16,20.9215,90,no,834,10.93,no,PDX,12.16,251.03,6346.3241450000005,269186314.7768758,Fairview,OR,Oregon,TRUE,10344,1140.4,41051,Multnomah,"{""41051"": ""100""}",Multnomah,41051,FALSE,FALSE,America/Los_Angeles,"45.54724, -122.44146"
97031,1,97218,-121.7,45.6,-122.59,45.58,69366.42310634196,69.37,20.9215,90,no,835,10.93,no,PDX,69.37,251.03,11495.224145,269186314.7768758,Hood River,OR,Oregon,TRUE,18902,62.8,41027,Hood River,"{""41027"": ""100""}",Hood River,41027,FALSE,FALSE,America/Los_Angeles,"45.6247, -121.54547"
97034,3,97218,-122.68,45.41,-122.59,45.58,20185.392354169097,60.56,20.9215,90,yes,836,10.93,no,PDX,20.19,251.03,7069.024145000001,269186314.7768758,Lake Oswego,OR,Oregon,TRUE,18656,979.9,41005,Clackamas,"{""41005"": ""99.16"", ""41051"": ""0.84""}",Clackamas|Multnomah,41005|41051,FALSE,FALSE,America/Los_Angeles,"45.40926, -122.68384"
97035,3,97218,-122.72,45.41,-122.59,45.58,21471.672904210034,64.42,20.9215,90,yes,837,10.93,no,PDX,21.47,251.03,7184.224145000001,269186314.7768758,Lake Oswego,OR,Oregon,TRUE,26977,1728.4,41005,Clackamas,"{""41005"": ""86"", ""41051"": ""12.55"", ""41067"": ""1.45""}",Clackamas|Multnomah|Washington,41005|41051|41067,FALSE,FALSE,America/Los_Angeles,"45.41321, -122.72514"
97038,1,97218,-122.5,45,-122.59,45.58,64948.87618906452,64.95,20.9215,90,no,838,10.93,no,PDX,64.95,251.03,11097.424145,269186314.7768758,Molalla,OR,Oregon,TRUE,15676,48.4,41005,Clackamas,"{""41005"": ""100""}",Clackamas,41005,FALSE,FALSE,America/Los_Angeles,"45.08756, -122.55767"
97045,3,97218,-122.5,45.3,-122.59,45.58,31952.333062035796,95.86,20.9215,90,no,839,10.93,no,PDX,31.95,251.03,8127.424145000001,269186314.7768758,Oregon City,OR,Oregon,TRUE,56250,251.5,41005,Clackamas,"{""41005"": ""100""}",Clackamas,41005,FALSE,FALSE,America/Los_Angeles,"45.32843, -122.53074"
97051,1,97218,-122.9,45.9,-122.59,45.58,42999.93981115622,43,20.9215,90,no,840,10.93,no,PDX,43,251.03,9121.924145,269186314.7768758,Saint Helens,OR,Oregon,TRUE,16977,135.8,41009,Columbia,"{""41009"": ""100""}",Columbia,41009,FALSE,FALSE,America/Los_Angeles,"45.8847, -122.91213"
97056,1,97218,-123,45.8,-122.59,45.58,40202.40005558934,40.2,20.9215,90,no,841,10.93,no,PDX,40.2,251.03,8869.924145,269186314.7768758,Scappoose,OR,Oregon,TRUE,11678,46.1,41009,Columbia,"{""41009"": ""97.58"", ""41051"": ""1.88"", ""41067"": ""0.54""}",Columbia|Multnomah|Washington,41009|41051|41067,FALSE,FALSE,America/Los_Angeles,"45.78126, -122.9547"
97058,1,97218,-121.2,45.6,-122.59,45.58,108302.59455317692,108.3,20.9215,90,no,842,10.93,no,PDX,108.3,251.03,14998.924145,269186314.7768758,The Dalles,OR,Oregon,TRUE,20619,23.1,41065,Wasco,"{""41065"": ""100""}",Wasco,41065,FALSE,FALSE,America/Los_Angeles,"45.53878, -121.15334"
97062,1,97218,-122.76,45.37,-122.59,45.58,26880.914316433413,26.88,20.9215,90,no,843,10.93,no,PDX,26.88,251.03,7671.124145000001,269186314.7768758,Tualatin,OR,Oregon,TRUE,28694,797.5,41067,Washington,"{""41067"": ""86.04"", ""41005"": ""13.96""}",Washington|Clackamas,41067|41005,FALSE,FALSE,America/Los_Angeles,"45.36875, -122.76196"
97068,1,97218,-122.66,45.34,-122.59,45.58,27270.014381695306,27.27,20.9215,90,no,844,10.93,no,PDX,27.27,251.03,7706.224145000001,269186314.7768758,West Linn,OR,Oregon,TRUE,29582,508.4,41005,Clackamas,"{""41005"": ""100""}",Clackamas,41005,FALSE,FALSE,America/Los_Angeles,"45.35303, -122.66929"
97070,1,97218,-122.78,45.31,-122.59,45.58,33519.82922886509,33.52,20.9215,90,no,845,10.93,no,PDX,33.52,251.03,8268.724145,269186314.7768758,Wilsonville,OR,Oregon,TRUE,25101,507.9,41005,Clackamas,"{""41005"": ""89.09"", ""41067"": ""10.91""}",Clackamas|Washington,41005|41067,FALSE,FALSE,America/Los_Angeles,"45.30759, -122.77154"
97080,1,97218,-122.4,45.5,-122.59,45.58,17284.933169647527,17.28,20.9215,90,no,847,10.93,no,PDX,17.28,251.03,6807.124145000001,269186314.7768758,Gresham,OR,Oregon,TRUE,44335,793.9,41051,Multnomah,"{""41051"": ""99.97"", ""41005"": ""0.03""}",Multnomah|Clackamas,41051|41005,FALSE,FALSE,America/Los_Angeles,"45.47847, -122.38954"
97086,2,97218,-122.53,45.44,-122.59,45.58,16272.4399893014,32.54,20.9215,90,no,848,10.93,no,PDX,16.27,251.03,6716.224145000001,269186314.7768758,Happy Valley,OR,Oregon,TRUE,30858,1130.5,41005,Clackamas,"{""41005"": ""100""}",Clackamas,41005,FALSE,FALSE,America/Los_Angeles,"45.44519, -122.52821"
97113,1,97218,-123,45.5,-122.59,45.58,33184.70322272122,33.18,20.9215,90,no,849,10.93,no,PDX,33.18,251.03,8238.124145000002,269186314.7768758,Cornelius,OR,Oregon,TRUE,14918,162,41067,Washington,"{""41067"": ""100""}",Washington,41067,FALSE,FALSE,America/Los_Angeles,"45.50548, -123.04618"
97116,2,97218,-123.2,45.6,-122.59,45.58,47571.04077847344,95.14,20.9215,90,no,850,10.93,no,PDX,47.57,251.03,9533.224145,269186314.7768758,Forest Grove,OR,Oregon,TRUE,27281,145.9,41067,Washington,"{""41067"": ""100""}",Washington,41067,FALSE,FALSE,America/Los_Angeles,"45.58259, -123.17353"
97124,1,97218,-123,45.6,-122.59,45.58,32016.487946825415,32.02,20.9215,90,no,851,10.93,no,PDX,32.02,251.03,8133.724145000001,269186314.7768758,Hillsboro,OR,Oregon,TRUE,55170,493.4,41067,Washington,"{""41067"": ""100""}",Washington,41067,FALSE,FALSE,America/Los_Angeles,"45.56783, -122.94644"
97128,2,97218,-123.3,45.2,-122.59,45.58,69787.0644628569,139.57,20.9215,90,no,852,10.93,no,PDX,69.79,251.03,11533.024145000001,269186314.7768758,Mcminnville,OR,Oregon,TRUE,37993,137.3,41071,Yamhill,"{""41071"": ""100""}",Yamhill,41071,FALSE,FALSE,America/Los_Angeles,"45.19704, -123.25457"
97132,1,97218,-123,45.3,-122.59,45.58,44688.6798627601,44.69,20.9215,90,no,853,10.93,no,PDX,44.69,251.03,9274.024145000001,269186314.7768758,Newberg,OR,Oregon,TRUE,29732,183.9,41071,Yamhill,"{""41071"": ""98.62"", ""41067"": ""1.08"", ""41005"": ""0.3""}",Yamhill|Washington|Clackamas,41071|41067|41005,FALSE,FALSE,America/Los_Angeles,"45.32229, -122.9871"
97146,1,97218,-123.9,46.1,-122.59,45.58,116925.30493224369,116.93,20.9215,90,no,854,10.93,no,PDX,116.93,251.03,15775.624145000002,269186314.7768758,Warrenton,OR,Oregon,TRUE,6698,122.1,41007,Clatsop,"{""41007"": ""100""}",Clatsop,41007,FALSE,FALSE,America/Los_Angeles,"46.13148, -123.91986"
97201,3,97218,-122.69,45.51,-122.59,45.58,11022.811992056295,33.07,20.9215,90,no,855,10.93,no,PDX,11.02,251.03,6243.724145000001,269186314.7768758,Portland,OR,Oregon,TRUE,17993,3420.5,41051,Multnomah,"{""41051"": ""100""}",Multnomah,41051,FALSE,FALSE,America/Los_Angeles,"45.50777, -122.68975"
97202,47,97218,-122.64,45.48,-122.59,45.58,11795.073264384677,554.37,20.9215,90,no,856,10.93,no,PDX,11.8,251.03,6313.924145000001,269186314.7768758,Portland,OR,Oregon,TRUE,43371,2643.8,41051,Multnomah,"{""41051"": ""99.55"", ""41005"": ""0.45""}",Multnomah|Clackamas,41051|41005,FALSE,FALSE,America/Los_Angeles,"45.48292, -122.64407"
97206,17,97218,-122.6,45.48,-122.59,45.58,11159.230656452344,189.71,20.9215,90,no,857,10.93,no,PDX,11.16,251.03,6256.3241450000005,269186314.7768758,Portland,OR,Oregon,TRUE,52996,3131.3,41051,Multnomah,"{""41051"": ""96.45"", ""41005"": ""3.55""}",Multnomah|Clackamas,41051|41005,FALSE,FALSE,America/Los_Angeles,"45.48188, -122.5986"
97209,2,97218,-122.68,45.53,-122.59,45.58,8955.196174897792,17.91,20.9215,90,no,858,10.93,no,PDX,8.96,251.03,6058.3241450000005,269186314.7768758,Portland,OR,Oregon,TRUE,18982,7008.4,41051,Multnomah,"{""41051"": ""100""}",Multnomah,41051,FALSE,FALSE,America/Los_Angeles,"45.53095, -122.68439"
97210,2,97218,-122.73,45.55,-122.59,45.58,11410.509228572848,22.82,20.9215,90,no,859,10.93,no,PDX,11.41,251.03,6278.8241450000005,269186314.7768758,Portland,OR,Oregon,TRUE,11877,608.2,41051,Multnomah,"{""41051"": ""97.29"", ""41067"": ""2.71""}",Multnomah|Washington,41051|41067,FALSE,FALSE,America/Los_Angeles,"45.54692, -122.73"
97211,2,97218,-122.64,45.58,-122.59,45.58,3895.6961822852045,7.79,20.9215,90,no,860,10.93,no,PDX,3.9,251.03,5602.924145000001,269186314.7768758,Portland,OR,Oregon,TRUE,35429,1884.3,41051,Multnomah,"{""41051"": ""100""}",Multnomah,41051,FALSE,FALSE,America/Los_Angeles,"45.58133, -122.63421"
97212,2,97218,-122.64,45.54,-122.59,45.58,5917.30551830426,11.83,20.9215,90,no,861,10.93,no,PDX,5.92,251.03,5784.724145000001,269186314.7768758,Portland,OR,Oregon,TRUE,26562,3757.4,41051,Multnomah,"{""41051"": ""100""}",Multnomah,41051,FALSE,FALSE,America/Los_Angeles,"45.54426, -122.64367"
97213,1,97218,-122.6,45.54,-122.59,45.58,4520.479708344113,4.52,20.9215,90,no,862,10.93,no,PDX,4.52,251.03,5658.724145000001,269186314.7768758,Portland,OR,Oregon,TRUE,33011,3151.2,41051,Multnomah,"{""41051"": ""100""}",Multnomah,41051,FALSE,FALSE,America/Los_Angeles,"45.5378, -122.59963"
97214,5,97218,-122.64,45.51,-122.59,45.58,8712.996282224321,43.56,20.9215,90,no,863,10.93,no,PDX,8.71,251.03,6035.8241450000005,269186314.7768758,Portland,OR,Oregon,TRUE,26853,3694,41051,Multnomah,"{""41051"": ""100""}",Multnomah,41051,FALSE,FALSE,America/Los_Angeles,"45.5143, -122.64309"
97215,5,97218,-122.6,45.51,-122.59,45.58,7831.26788884005,39.16,20.9215,90,no,864,10.93,no,PDX,7.83,251.03,5956.624145000001,269186314.7768758,Portland,OR,Oregon,TRUE,18934,3217.7,41051,Multnomah,"{""41051"": ""100""}",Multnomah,41051,FALSE,FALSE,America/Los_Angeles,"45.51468, -122.59959"
97216,1,97218,-122.56,45.51,-122.59,45.58,8135.801906992975,8.14,20.9215,90,no,865,10.93,no,PDX,8.14,251.03,5984.524145000001,269186314.7768758,Portland,OR,Oregon,TRUE,16965,2582.4,41051,Multnomah,"{""41051"": ""100""}",Multnomah,41051,FALSE,FALSE,America/Los_Angeles,"45.51388, -122.55837"
97217,2,97218,-122.71,45.59,-122.59,45.58,9414.879936710115,18.83,20.9215,90,no,866,10.93,no,PDX,9.41,251.03,6098.8241450000005,269186314.7768758,Portland,OR,Oregon,TRUE,34709,1037,41051,Multnomah,"{""41051"": ""100""}",Multnomah,41051,FALSE,FALSE,America/Los_Angeles,"45.59995, -122.70386"
97219,10,97218,-122.7,45.45,-122.59,45.58,16824.067227057476,168.24,20.9215,90,no,867,10.93,no,PDX,16.82,251.03,6765.724145000001,269186314.7768758,Portland,OR,Oregon,TRUE,42528,1395.7,41051,Multnomah,"{""41051"": ""97.37"", ""41005"": ""2.63""}",Multnomah|Clackamas,41051|41005,FALSE,FALSE,America/Los_Angeles,"45.45395, -122.6998"
97220,3,97218,-122.55,45.56,-122.59,45.58,3830.561098012467,11.49,20.9215,90,no,868,10.93,no,PDX,3.83,251.03,5596.624145000001,269186314.7768758,Portland,OR,Oregon,TRUE,29629,1592,41051,Multnomah,"{""41051"": ""100""}",Multnomah,41051,FALSE,FALSE,America/Los_Angeles,"45.54971, -122.55917"
97221,1,97218,-122.73,45.5,-122.59,45.58,14087.646020235934,14.09,20.9215,90,no,869,10.93,no,PDX,14.09,251.03,6520.024145000001,269186314.7768758,Portland,OR,Oregon,TRUE,12467,1123.6,41051,Multnomah,"{""41051"": ""99.9"", ""41067"": ""0.1""}",Multnomah|Washington,41051|41067,FALSE,FALSE,America/Los_Angeles,"45.49797, -122.7278"
97222,1,97218,-122.62,45.44,-122.59,45.58,15759.470255702094,15.76,20.9215,90,no,870,10.93,no,PDX,15.76,251.03,6670.3241450000005,269186314.7768758,Portland,OR,Oregon,TRUE,36952,1685.4,41005,Clackamas,"{""41005"": ""99.55"", ""41051"": ""0.45""}",Clackamas|Multnomah,41005|41051,FALSE,FALSE,America/Los_Angeles,"45.44129, -122.61709"
97223,2,97218,-122.8,45.45,-122.59,45.58,21857.65511904331,43.72,20.9215,90,no,871,10.93,no,PDX,21.86,251.03,7219.3241450000005,269186314.7768758,Portland,OR,Oregon,TRUE,50585,1684.4,41067,Washington,"{""41067"": ""100""}",Washington,41067,FALSE,FALSE,America/Los_Angeles,"45.4403, -122.7795"
97225,2,97218,-122.78,45.5,-122.59,45.58,17284.933169647527,34.57,20.9215,90,no,872,10.93,no,PDX,17.28,251.03,6807.124145000001,269186314.7768758,Portland,OR,Oregon,TRUE,26095,1529.8,41067,Washington,"{""41067"": ""99.57"", ""41051"": ""0.43""}",Washington|Multnomah,41067|41051,FALSE,FALSE,America/Los_Angeles,"45.50218, -122.77008"
97229,6,97218,-122.81,45.55,-122.59,45.58,17467.84648069209,104.81,20.9215,90,no,873,10.93,no,PDX,17.47,251.03,6824.224145000001,269186314.7768758,Portland,OR,Oregon,TRUE,69450,1303.7,41067,Washington,"{""41067"": ""87.96"", ""41051"": ""12.04""}",Washington|Multnomah,41067|41051,FALSE,FALSE,America/Los_Angeles,"45.5506, -122.80998"
97230,2,97218,-122.5,45.55,-122.59,45.58,7768.576757860421,15.54,20.9215,90,no,874,10.93,no,PDX,7.77,251.03,5951.224145000001,269186314.7768758,Portland,OR,Oregon,TRUE,39776,1106.8,41051,Multnomah,"{""41051"": ""100""}",Multnomah,41051,FALSE,FALSE,America/Los_Angeles,"45.55813, -122.50746"
97232,3,97218,-122.64,45.53,-122.59,45.58,6794.85336889305,20.38,20.9215,90,no,875,10.93,no,PDX,6.79,251.03,5863.024145000001,269186314.7768758,Portland,OR,Oregon,TRUE,13706,2819.3,41051,Multnomah,"{""41051"": ""100""}",Multnomah,41051,FALSE,FALSE,America/Los_Angeles,"45.52919, -122.64377"
97236,2,97218,-122.51,45.48,-122.59,45.58,12760.92291496216,25.52,20.9215,90,no,876,10.93,no,PDX,12.76,251.03,6400.3241450000005,269186314.7768758,Portland,OR,Oregon,TRUE,40892,2044.4,41051,Multnomah,"{""41051"": ""100""}",Multnomah,41051,FALSE,FALSE,America/Los_Angeles,"45.4847, -122.51053"
97239,1,97218,-122.69,45.49,-122.59,45.58,12695.608733852148,12.7,20.9215,90,no,877,10.93,no,PDX,12.7,251.03,6394.924145000001,269186314.7768758,Portland,OR,Oregon,TRUE,18190,1976.5,41051,Multnomah,"{""41051"": ""100""}",Multnomah,41051,FALSE,FALSE,America/Los_Angeles,"45.48842, -122.69061"
97266,3,97218,-122.56,45.48,-122.59,45.58,11375.128003703252,34.13,20.9215,90,no,878,10.93,no,PDX,11.38,251.03,6276.124145000001,269186314.7768758,Portland,OR,Oregon,TRUE,35727,2283.5,41051,Multnomah,"{""41051"": ""100""}",Multnomah,41051,FALSE,FALSE,America/Los_Angeles,"45.48275, -122.55838"
97302,2,97218,-123.05,44.91,-122.59,45.58,82840.70633779366,165.68,20.9215,90,no,879,10.93,no,PDX,82.84,251.03,12707.524145000001,269186314.7768758,Salem,OR,Oregon,TRUE,38706,634.2,41047,Marion,"{""41047"": ""100""}",Marion,41047,FALSE,FALSE,America/Los_Angeles,"44.90187, -123.06785"
97304,2,97218,-123.1,45,-122.59,45.58,75920.27173385632,151.84,20.9215,90,no,880,10.93,no,PDX,75.92,251.03,12084.724145,269186314.7768758,Salem,OR,Oregon,TRUE,31863,220.5,41053,Polk,"{""41053"": ""99.11"", ""41071"": ""0.89""}",Polk|Yamhill,41053|41071,FALSE,FALSE,America/Los_Angeles,"45.00899, -123.1081"
97324,1,97218,-123.6,44.4,-122.59,45.58,153546.2360198029,153.55,20.9215,90,no,881,10.93,no,PDX,153.55,251.03,19071.424145000005,269186314.7768758,Alsea,OR,Oregon,TRUE,1322,2.9,41003,Benton,"{""41003"": ""88.19"", ""41041"": ""9.86"", ""41039"": ""1.95""}",Benton|Lincoln|Lane,41003|41041|41039,FALSE,FALSE,America/Los_Angeles,"44.35569, -123.62686"
97330,3,97218,-123.3,44.6,-122.59,45.58,122533.98741468384,367.6,20.9215,90,no,882,10.93,no,PDX,122.53,251.03,16279.624145000002,269186314.7768758,Corvallis,OR,Oregon,TRUE,42956,215.1,41003,Benton,"{""41003"": ""100""}",Benton,41003,FALSE,FALSE,America/Los_Angeles,"44.63646, -123.27657"
97361,1,97218,-123.4,44.8,-122.59,45.58,107597.71605829455,107.6,20.9215,90,no,883,10.93,no,PDX,107.6,251.03,14935.924145,269186314.7768758,Monmouth,OR,Oregon,TRUE,12297,34,41053,Polk,"{""41053"": ""98.07"", ""41003"": ""1.93""}",Polk|Benton,41053|41003,FALSE,FALSE,America/Los_Angeles,"44.7692, -123.33919"
97370,1,97218,-123.5,44.7,-122.59,45.58,121250.87308638784,121.25,20.9215,90,no,884,10.93,no,PDX,121.25,251.03,16164.424145,269186314.7768758,Philomath,OR,Oregon,TRUE,8695,23.2,41003,Benton,"{""41003"": ""99.41"", ""41053"": ""0.59""}",Benton|Polk,41003|41053,FALSE,FALSE,America/Los_Angeles,"44.56894, -123.46029"
