zip,num,distance_air,state,international,distance_km,mode,distance_car,portland_native,total_emission_air,total_emission_car,ind_emission_gas,ind_emission_electric,state_emission,state_emission_per_cap,SCC_IWG,SCC_state_emission_per_cap,SCC_state_emission
37212,1,3164.2271,TN,no,3161.05,Fly,19.3121,Non-Native,1.2556665685472002,0.019392020082803777,4.964004867013283,3.235054908769426,14.022047375392763,1.2747315795811602,53,67.5607737178015,743.1685108958164
37221,1,3155.78048,TN,no,3152.65,Fly,19.3121,Non-Native,1.25231467943936,0.019392020082803777,4.964004867013283,3.235054908769426,14.022047375392763,1.2747315795811602,53,67.5607737178015,743.1685108958164
37405,1,3331.9228,TN,no,3328.86,Fly,19.3121,Non-Native,1.3222135885696,0.019392020082803777,4.964004867013283,3.235054908769426,14.022047375392763,1.2747315795811602,53,67.5607737178015,743.1685108958164
37917,1,3396.0366400000003,TN,no,3392.49,Fly,19.3121,Non-Native,1.34765601192448,0.019392020082803777,4.964004867013283,3.235054908769426,14.022047375392763,1.2747315795811602,53,67.5607737178015,743.1685108958164
38104,1,2975.26672,TN,no,2972.87,Fly,19.3121,Non-Native,1.1806810430310402,0.019392020082803777,4.964004867013283,3.235054908769426,14.022047375392763,1.2747315795811602,53,67.5607737178015,743.1685108958164
38112,1,2976.19464,TN,no,2973.79,Fly,19.3121,Non-Native,1.18104927138048,0.019392020082803777,4.964004867013283,3.235054908769426,14.022047375392763,1.2747315795811602,53,67.5607737178015,743.1685108958164
38139,1,2996.48592,TN,no,2994.07,Fly,19.3121,Non-Native,1.1891015006054402,0.019392020082803777,4.964004867013283,3.235054908769426,14.022047375392763,1.2747315795811602,53,67.5607737178015,743.1685108958164
38572,1,3314.80912,TN,no,3311.49,Fly,19.3121,Non-Native,1.31542233270784,0.019392020082803777,4.964004867013283,3.235054908769426,14.022047375392763,1.2747315795811602,53,67.5607737178015,743.1685108958164
38804,1,3125.9687599999997,MS,no,3123.66,Fly,19.3121,Non-Native,1.24048443496832,0.019392020082803777,4.964004867013283,3.235054908769426,1.2598764550511237,1.2598764550511237,53,66.77345211770955,66.77345211770955
40059,1,3138.70063,KY,no,3134.77,Fly,19.3121,Non-Native,1.24553684840416,0.019392020082803777,4.964004867013283,3.235054908769426,3.796922109249051,1.265640703083017,53,67.0789572633999,201.2368717901997
40214,1,3134.16381,KY,no,3130.31,Fly,19.3121,Non-Native,1.24373649304992,0.019392020082803777,4.964004867013283,3.235054908769426,3.796922109249051,1.265640703083017,53,67.0789572633999,201.2368717901997
40223,1,3148.61883,KY,no,3144.71,Fly,19.3121,Non-Native,1.24947270754656,0.019392020082803777,4.964004867013283,3.235054908769426,3.796922109249051,1.265640703083017,53,67.0789572633999,201.2368717901997
43055,1,3305.74023,OH,no,3301.04,Fly,19.3121,Non-Native,1.31182350695136,0.019392020082803777,4.964004867013283,3.235054908769426,17.037854246044766,1.1358569497363178,53,60.200418336024846,903.0062750403727
43082,1,3266.43179,OH,no,3261.78,Fly,19.3121,Non-Native,1.2962246600892802,0.019392020082803777,4.964004867013283,3.235054908769426,17.037854246044766,1.1358569497363178,53,60.200418336024846,903.0062750403727
43085,1,3258.2320600000003,OH,no,3253.61,Fly,19.3121,Non-Native,1.29297074483392,0.019392020082803777,4.964004867013283,3.235054908769426,17.037854246044766,1.1358569497363178,53,60.200418336024846,903.0062750403727
43209,1,3271.27145,OH,no,3266.66,Fly,19.3121,Non-Native,1.2981451920464002,0.019392020082803777,4.964004867013283,3.235054908769426,17.037854246044766,1.1358569497363178,53,60.200418336024846,903.0062750403727
43212,1,3260.87921,OH,no,3256.28,Fly,19.3121,Non-Native,1.29402121866272,0.019392020082803777,4.964004867013283,3.235054908769426,17.037854246044766,1.1358569497363178,53,60.200418336024846,903.0062750403727
43220,1,3255.8190099999997,OH,no,3251.21,Fly,19.3121,Non-Native,1.29201316937632,0.019392020082803777,4.964004867013283,3.235054908769426,17.037854246044766,1.1358569497363178,53,60.200418336024846,903.0062750403727
43512,1,3098.14039,OH,no,3093.5,Fly,19.3121,Non-Native,1.22944124724448,0.019392020082803777,4.964004867013283,3.235054908769426,17.037854246044766,1.1358569497363178,53,60.200418336024846,903.0062750403727
44024,1,3334.03647,OH,no,3328.94,Fly,19.3121,Non-Native,1.32305236046304,0.019392020082803777,4.964004867013283,3.235054908769426,17.037854246044766,1.1358569497363178,53,60.200418336024846,903.0062750403727
44122,3,3315.41608,OH,no,3310.38,Fly,19.3121,Non-Native,1.3156631938585601,0.019392020082803777,4.964004867013283,3.235054908769426,17.037854246044766,1.1358569497363178,53,60.200418336024846,903.0062750403727
44145,1,3284.89062,OH,no,3279.91,Fly,19.3121,Non-Native,1.3035497145158401,0.019392020082803777,4.964004867013283,3.235054908769426,17.037854246044766,1.1358569497363178,53,60.200418336024846,903.0062750403727
45135,1,3252.32042,OH,no,3247.89,Fly,19.3121,Non-Native,1.29062481690944,0.019392020082803777,4.964004867013283,3.235054908769426,17.037854246044766,1.1358569497363178,53,60.200418336024846,903.0062750403727
45249,1,3193.70625,OH,no,3189.41,Fly,19.3121,Non-Native,1.2673648386,0.019392020082803777,4.964004867013283,3.235054908769426,17.037854246044766,1.1358569497363178,53,60.200418336024846,903.0062750403727
45387,1,3202.5222799999997,OH,no,3198.07,Fly,19.3121,Non-Native,1.27086332141696,0.019392020082803777,4.964004867013283,3.235054908769426,17.037854246044766,1.1358569497363178,53,60.200418336024846,903.0062750403727
46385,1,2879.89682,IN,no,2875.58,Fly,19.3121,Non-Native,1.14283521487424,0.019392020082803777,4.964004867013283,3.235054908769426,1.1622272349570437,1.1622272349570437,53,61.59804345272332,61.59804345272332
48009,1,3140.2856,MI,no,3135.33,Fly,19.3121,Non-Native,1.2461658152192001,0.019392020082803777,4.964004867013283,3.235054908769426,15.879468903373088,1.0586312602248724,53,56.10745679191824,841.6118518787737
48103,3,3097.1807599999997,MI,no,3092.34,Fly,19.3121,Non-Native,1.22906043535232,0.019392020082803777,4.964004867013283,3.235054908769426,15.879468903373088,1.0586312602248724,53,56.10745679191824,841.6118518787737
48104,1,3113.03959,MI,no,3108.18,Fly,19.3121,Non-Native,1.2353537265788799,0.019392020082803777,4.964004867013283,3.235054908769426,15.879468903373088,1.0586312602248724,53,56.10745679191824,841.6118518787737
48202,1,3157.56224,MI,no,3152.61,Fly,19.3121,Non-Native,1.2530217388236802,0.019392020082803777,4.964004867013283,3.235054908769426,15.879468903373088,1.0586312602248724,53,56.10745679191824,841.6118518787737
48326,1,3131.15356,MI,no,3126.19,Fly,19.3121,Non-Native,1.2425419295219202,0.019392020082803777,4.964004867013283,3.235054908769426,15.879468903373088,1.0586312602248724,53,56.10745679191824,841.6118518787737
48386,1,3116.07898,MI,no,3111.14,Fly,19.3121,Non-Native,1.23655985379136,0.019392020082803777,4.964004867013283,3.235054908769426,15.879468903373088,1.0586312602248724,53,56.10745679191824,841.6118518787737
48609,1,3041.70195,MI,no,3036.77,Fly,19.3121,Non-Native,1.2070446682224,0.019392020082803777,4.964004867013283,3.235054908769426,15.879468903373088,1.0586312602248724,53,56.10745679191824,841.6118518787737
48823,1,3038.2052599999997,MI,no,3033.38,Fly,19.3121,Non-Native,1.20565706973632,0.019392020082803777,4.964004867013283,3.235054908769426,15.879468903373088,1.0586312602248724,53,56.10745679191824,841.6118518787737
48840,1,3043.25102,MI,no,3038.42,Fly,19.3121,Non-Native,1.20765938876864,0.019392020082803777,4.964004867013283,3.235054908769426,15.879468903373088,1.0586312602248724,53,56.10745679191824,841.6118518787737
49085,1,2908.54671,MI,no,2904.06,Fly,19.3121,Non-Native,1.15420440802272,0.019392020082803777,4.964004867013283,3.235054908769426,15.879468903373088,1.0586312602248724,53,56.10745679191824,841.6118518787737
49341,1,2944.12339,MI,no,2939.4,Fly,19.3121,Non-Native,1.1683223731004801,0.019392020082803777,4.964004867013283,3.235054908769426,15.879468903373088,1.0586312602248724,53,56.10745679191824,841.6118518787737
49506,1,2940.4782999999998,MI,no,2935.78,Fly,19.3121,Non-Native,1.1668758847456,0.019392020082803777,4.964004867013283,3.235054908769426,15.879468903373088,1.0586312602248724,53,56.10745679191824,841.6118518787737
49855,1,2708.71641,MI,no,2704.02,Fly,19.3121,Non-Native,1.07490535041312,0.019392020082803777,4.964004867013283,3.235054908769426,15.879468903373088,1.0586312602248724,53,56.10745679191824,841.6118518787737
52240,1,2532.88067,IA,no,2529.12,Fly,19.3121,Non-Native,1.00512810203744,0.019392020082803777,4.964004867013283,3.235054908769426,2.047648574258088,0.6825495247526959,53,36.175124811892886,108.52537443567866
52245,2,2529.37372,IA,no,2525.61,Fly,19.3121,Non-Native,1.0037364320550402,0.019392020082803777,4.964004867013283,3.235054908769426,2.047648574258088,0.6825495247526959,53,36.175124811892886,108.52537443567866
53212,1,2758.63643,WI,no,2754.22,Fly,19.3121,Non-Native,1.09471521178976,0.019392020082803777,4.964004867013283,3.235054908769426,13.748926300940449,0.9820661643528892,53,52.04950671070313,728.6930939498437
53226,1,2749.24188,WI,no,2744.85,Fly,19.3121,Non-Native,1.09098715372416,0.019392020082803777,4.964004867013283,3.235054908769426,13.748926300940449,0.9820661643528892,53,52.04950671070313,728.6930939498437
53402,1,2774.54896,WI,no,2770.16,Fly,19.3121,Non-Native,1.10102981289472,0.019392020082803777,4.964004867013283,3.235054908769426,13.748926300940449,0.9820661643528892,53,52.04950671070313,728.6930939498437
53515,1,2614.20988,WI,no,2610.03,Fly,19.3121,Non-Native,1.0374021351001599,0.019392020082803777,4.964004867013283,3.235054908769426,13.748926300940449,0.9820661643528892,53,52.04950671070313,728.6930939498437
53562,1,2633.50988,WI,no,2629.3,Fly,19.3121,Non-Native,1.04506099270016,0.019392020082803777,4.964004867013283,3.235054908769426,13.748926300940449,0.9820661643528892,53,52.04950671070313,728.6930939498437
53597,1,2630.96033,WI,no,2626.74,Fly,19.3121,Non-Native,1.04404924967456,0.019392020082803777,4.964004867013283,3.235054908769426,13.748926300940449,0.9820661643528892,53,52.04950671070313,728.6930939498437
53704,1,2644.92611,WI,no,2640.69,Fly,19.3121,Non-Native,1.04959131808352,0.019392020082803777,4.964004867013283,3.235054908769426,13.748926300940449,0.9820661643528892,53,52.04950671070313,728.6930939498437
53711,2,2643.96435,WI,no,2639.75,Fly,19.3121,Non-Native,1.0492096609392,0.019392020082803777,4.964004867013283,3.235054908769426,13.748926300940449,0.9820661643528892,53,52.04950671070313,728.6930939498437
53717,1,2633.73896,WI,no,2629.54,Fly,19.3121,Non-Native,1.0451518989747202,0.019392020082803777,4.964004867013283,3.235054908769426,13.748926300940449,0.9820661643528892,53,52.04950671070313,728.6930939498437
53959,1,2582.47253,WI,no,2578.29,Fly,19.3121,Non-Native,1.0248077390249601,0.019392020082803777,4.964004867013283,3.235054908769426,13.748926300940449,0.9820661643528892,53,52.04950671070313,728.6930939498437
54016,1,2332.0749100000003,WI,no,2328.14,Fly,19.3121,Non-Native,0.9254419506851201,0.019392020082803777,4.964004867013283,3.235054908769426,13.748926300940449,0.9820661643528892,53,52.04950671070313,728.6930939498437
54481,1,2583.7393700000002,WI,no,2579.43,Fly,19.3121,Non-Native,1.0253104616758402,0.019392020082803777,4.964004867013283,3.235054908769426,13.748926300940449,0.9820661643528892,53,52.04950671070313,728.6930939498437
54703,1,2429.42216,WI,no,2425.34,Fly,19.3121,Non-Native,0.9640724545971201,0.019392020082803777,4.964004867013283,3.235054908769426,13.748926300940449,0.9820661643528892,53,52.04950671070313,728.6930939498437
55044,1,2295.5391,MN,no,2291.7,Fly,19.3121,Non-Native,0.9109433721312,0.019392020082803777,4.964004867013283,3.235054908769426,24.222522942572105,0.7569538419553783,53,40.11855362363505,1283.7937159563216
55103,1,2299.64178,MN,no,2295.76,Fly,19.3121,Non-Native,0.91257144684096,0.019392020082803777,4.964004867013283,3.235054908769426,24.222522942572105,0.7569538419553783,53,40.11855362363505,1283.7937159563216
55104,1,2296.79304,MN,no,2292.92,Fly,19.3121,Non-Native,0.9114409756492801,0.019392020082803777,4.964004867013283,3.235054908769426,24.222522942572105,0.7569538419553783,53,40.11855362363505,1283.7937159563216
55106,1,2306.51894,MN,no,2302.63,Fly,19.3121,Non-Native,0.91530052399808,0.019392020082803777,4.964004867013283,3.235054908769426,24.222522942572105,0.7569538419553783,53,40.11855362363505,1283.7937159563216
55109,1,2306.17798,MN,no,2302.28,Fly,19.3121,Non-Native,0.91516522015936,0.019392020082803777,4.964004867013283,3.235054908769426,24.222522942572105,0.7569538419553783,53,40.11855362363505,1283.7937159563216
55112,1,2292.46103,MN,no,2288.58,Fly,19.3121,Non-Native,0.90972189545696,0.019392020082803777,4.964004867013283,3.235054908769426,24.222522942572105,0.7569538419553783,53,40.11855362363505,1283.7937159563216
55115,1,2311.1791000000003,MN,no,2307.27,Fly,19.3121,Non-Native,0.9171498246112001,0.019392020082803777,4.964004867013283,3.235054908769426,24.222522942572105,0.7569538419553783,53,40.11855362363505,1283.7937159563216
55129,1,2317.25858,MN,no,2313.35,Fly,19.3121,Non-Native,0.9195623568185601,0.019392020082803777,4.964004867013283,3.235054908769426,24.222522942572105,0.7569538419553783,53,40.11855362363505,1283.7937159563216
55303,1,2271.37962,MN,no,2267.52,Fly,19.3121,Non-Native,0.9013561173638401,0.019392020082803777,4.964004867013283,3.235054908769426,24.222522942572105,0.7569538419553783,53,40.11855362363505,1283.7937159563216
55309,1,2246.17122,MN,no,2242.35,Fly,19.3121,Non-Native,0.8913526175750401,0.019392020082803777,4.964004867013283,3.235054908769426,24.222522942572105,0.7569538419553783,53,40.11855362363505,1283.7937159563216
55331,1,2265.03523,MN,no,2261.22,Fly,19.3121,Non-Native,0.8988384603913601,0.019392020082803777,4.964004867013283,3.235054908769426,24.222522942572105,0.7569538419553783,53,40.11855362363505,1283.7937159563216
55403,1,2287.30471,MN,no,2283.44,Fly,19.3121,Non-Native,0.90767570267872,0.019392020082803777,4.964004867013283,3.235054908769426,24.222522942572105,0.7569538419553783,53,40.11855362363505,1283.7937159563216
55406,2,2293.40898,MN,no,2289.54,Fly,19.3121,Non-Native,0.9100980723513601,0.019392020082803777,4.964004867013283,3.235054908769426,24.222522942572105,0.7569538419553783,53,40.11855362363505,1283.7937159563216
55408,2,2288.01001,MN,no,2284.15,Fly,19.3121,Non-Native,0.90795558828832,0.019392020082803777,4.964004867013283,3.235054908769426,24.222522942572105,0.7569538419553783,53,40.11855362363505,1283.7937159563216
55410,2,2287.17675,MN,no,2283.32,Fly,19.3121,Non-Native,0.907624924056,0.019392020082803777,4.964004867013283,3.235054908769426,24.222522942572105,0.7569538419553783,53,40.11855362363505,1283.7937159563216
55417,1,2293.5863999999997,MN,no,2289.72,Fly,19.3121,Non-Native,0.9101684782847999,0.019392020082803777,4.964004867013283,3.235054908769426,24.222522942572105,0.7569538419553783,53,40.11855362363505,1283.7937159563216
55419,4,2288.71974,MN,no,2284.86,Fly,19.3121,Non-Native,0.90823723186368,0.019392020082803777,4.964004867013283,3.235054908769426,24.222522942572105,0.7569538419553783,53,40.11855362363505,1283.7937159563216
55422,1,2282.5166,MN,no,2278.66,Fly,19.3121,Non-Native,0.9057756274112,0.019392020082803777,4.964004867013283,3.235054908769426,24.222522942572105,0.7569538419553783,53,40.11855362363505,1283.7937159563216
55424,1,2284.8622,MN,no,2281.01,Fly,19.3121,Non-Native,0.9067064365504001,0.019392020082803777,4.964004867013283,3.235054908769426,24.222522942572105,0.7569538419553783,53,40.11855362363505,1283.7937159563216
55803,1,2338.49622,MN,no,2334.44,Fly,19.3121,Non-Native,0.92799013197504,0.019392020082803777,4.964004867013283,3.235054908769426,24.222522942572105,0.7569538419553783,53,40.11855362363505,1283.7937159563216
55812,1,2344.97759,MN,no,2340.91,Fly,19.3121,Non-Native,0.93056214699488,0.019392020082803777,4.964004867013283,3.235054908769426,24.222522942572105,0.7569538419553783,53,40.11855362363505,1283.7937159563216
55901,1,2370.5686299999998,MN,no,2366.66,Fly,19.3121,Non-Native,0.94071749058016,0.019392020082803777,4.964004867013283,3.235054908769426,24.222522942572105,0.7569538419553783,53,40.11855362363505,1283.7937159563216
55902,1,2373.19747,MN,no,2369.3,Fly,19.3121,Non-Native,0.9417606984150401,0.019392020082803777,4.964004867013283,3.235054908769426,24.222522942572105,0.7569538419553783,53,40.11855362363505,1283.7937159563216
55906,1,2378.5308999999997,MN,no,2374.61,Fly,19.3121,Non-Native,0.9438771741087999,0.019392020082803777,4.964004867013283,3.235054908769426,24.222522942572105,0.7569538419553783,53,40.11855362363505,1283.7937159563216
56082,1,2249.08748,MN,no,2245.36,Fly,19.3121,Non-Native,0.8925098828633601,0.019392020082803777,4.964004867013283,3.235054908769426,24.222522942572105,0.7569538419553783,53,40.11855362363505,1283.7937159563216
56377,1,2200.5987999999998,MN,no,2196.83,Fly,19.3121,Non-Native,0.8732680230015999,0.019392020082803777,4.964004867013283,3.235054908769426,24.222522942572105,0.7569538419553783,53,40.11855362363505,1283.7937159563216
57105,1,2058.54645,SD,no,2055.24,Fly,19.3121,Non-Native,0.8168971048464,0.019392020082803777,4.964004867013283,3.235054908769426,1.6737408366638478,0.8368704183319239,53,44.354132171591964,88.70826434318393
57108,1,2061.4761200000003,SD,no,2058.17,Fly,19.3121,Non-Native,0.8180596916518401,0.019392020082803777,4.964004867013283,3.235054908769426,1.6737408366638478,0.8368704183319239,53,44.354132171591964,88.70826434318393
59422,1,0,MT,no,815.68,Drive,824.60973,Non-Native,0,0.8280222474322005,4.964004867013283,3.235054908769426,3.1134211625694643,0.7783552906423661,53,41.252830404045405,165.01132161618162
59715,1,0,MT,no,901.37,Drive,907.83787,Non-Native,0,0.9115948139751661,4.964004867013283,3.235054908769426,3.1134211625694643,0.7783552906423661,53,41.252830404045405,165.01132161618162
59801,1,0,MT,no,677.16,Drive,684.9989499999999,Non-Native,0,0.6878337102179203,4.964004867013283,3.235054908769426,3.1134211625694643,0.7783552906423661,53,41.252830404045405,165.01132161618162
59803,1,0,MT,no,675.39,Drive,683.14331,Non-Native,0,0.6859703909441773,4.964004867013283,3.235054908769426,3.1134211625694643,0.7783552906423661,53,41.252830404045405,165.01132161618162
60014,1,2757.51534,IL,no,2753.25,Fly,19.3121,Non-Native,1.09427032740288,0.019392020082803777,4.964004867013283,3.235054908769426,40.72107683291085,0.9049128185091301,53,47.960379380983895,2158.2170721442753
60022,1,2803.2629100000004,IL,no,2798.94,Fly,19.3121,Non-Native,1.11242442710112,0.019392020082803777,4.964004867013283,3.235054908769426,40.72107683291085,0.9049128185091301,53,47.960379380983895,2158.2170721442753
60025,2,2801.2606499999997,IL,no,2796.95,Fly,19.3121,Non-Native,1.1116298662608,0.019392020082803777,4.964004867013283,3.235054908769426,40.72107683291085,0.9049128185091301,53,47.960379380983895,2158.2170721442753
60030,1,2772.88974,IL,no,2768.58,Fly,19.3121,Non-Native,1.10037138130368,0.019392020082803777,4.964004867013283,3.235054908769426,40.72107683291085,0.9049128185091301,53,47.960379380983895,2158.2170721442753
60035,1,2797.8989300000003,IL,no,2793.58,Fly,19.3121,Non-Native,1.1102958281897601,0.019392020082803777,4.964004867013283,3.235054908769426,40.72107683291085,0.9049128185091301,53,47.960379380983895,2158.2170721442753
60090,1,2791.59456,IL,no,2787.29,Fly,19.3121,Non-Native,1.10779405243392,0.019392020082803777,4.964004867013283,3.235054908769426,40.72107683291085,0.9049128185091301,53,47.960379380983895,2158.2170721442753
60091,1,2808.2623399999998,IL,no,2803.94,Fly,19.3121,Non-Native,1.11440836090688,0.019392020082803777,4.964004867013283,3.235054908769426,40.72107683291085,0.9049128185091301,53,47.960379380983895,2158.2170721442753
60093,2,2804.7947599999998,IL,no,2800.48,Fly,19.3121,Non-Native,1.11303231420032,0.019392020082803777,4.964004867013283,3.235054908769426,40.72107683291085,0.9049128185091301,53,47.960379380983895,2158.2170721442753
60201,3,2813.28953,IL,no,2808.97,Fly,19.3121,Non-Native,1.11640331076896,0.019392020082803777,4.964004867013283,3.235054908769426,40.72107683291085,0.9049128185091301,53,47.960379380983895,2158.2170721442753
60302,2,2810.84928,IL,no,2806.56,Fly,19.3121,Non-Native,1.11543494148096,0.019392020082803777,4.964004867013283,3.235054908769426,40.72107683291085,0.9049128185091301,53,47.960379380983895,2158.2170721442753
60304,1,2812.39896,IL,no,2808.11,Fly,19.3121,Non-Native,1.11604990409472,0.019392020082803777,4.964004867013283,3.235054908769426,40.72107683291085,0.9049128185091301,53,47.960379380983895,2158.2170721442753
60402,1,2813.94582,IL,no,2809.67,Fly,19.3121,Non-Native,1.11666374764224,0.019392020082803777,4.964004867013283,3.235054908769426,40.72107683291085,0.9049128185091301,53,47.960379380983895,2158.2170721442753
60431,1,2791.04691,IL,no,2786.87,Fly,19.3121,Non-Native,1.10757672738912,0.019392020082803777,4.964004867013283,3.235054908769426,40.72107683291085,0.9049128185091301,53,47.960379380983895,2158.2170721442753
60540,1,2788.2416200000002,IL,no,2784.02,Fly,19.3121,Non-Native,1.10646349854784,0.019392020082803777,4.964004867013283,3.235054908769426,40.72107683291085,0.9049128185091301,53,47.960379380983895,2158.2170721442753
60564,1,2785.90745,IL,no,2781.7,Fly,19.3121,Non-Native,1.1055372251984001,0.019392020082803777,4.964004867013283,3.235054908769426,40.72107683291085,0.9049128185091301,53,47.960379380983895,2158.2170721442753
60609,1,2824.06387,IL,no,2819.77,Fly,19.3121,Non-Native,1.12067891365984,0.019392020082803777,4.964004867013283,3.235054908769426,40.72107683291085,0.9049128185091301,53,47.960379380983895,2158.2170721442753
60610,1,2822.13935,IL,no,2817.83,Fly,19.3121,Non-Native,1.1199152025392,0.019392020082803777,4.964004867013283,3.235054908769426,40.72107683291085,0.9049128185091301,53,47.960379380983895,2158.2170721442753
60611,1,2824.0891,IL,no,2819.78,Fly,19.3121,Non-Native,1.1206889257312,0.019392020082803777,4.964004867013283,3.235054908769426,40.72107683291085,0.9049128185091301,53,47.960379380983895,2158.2170721442753
60615,3,2828.73479,IL,no,2824.44,Fly,19.3121,Non-Native,1.12253248418528,0.019392020082803777,4.964004867013283,3.235054908769426,40.72107683291085,0.9049128185091301,53,47.960379380983895,2158.2170721442753
60618,1,2815.54849,IL,no,2811.24,Fly,19.3121,Non-Native,1.11729973838368,0.019392020082803777,4.964004867013283,3.235054908769426,40.72107683291085,0.9049128185091301,53,47.960379380983895,2158.2170721442753
60626,2,2815.58943,IL,no,2811.27,Fly,19.3121,Non-Native,1.11731598468576,0.019392020082803777,4.964004867013283,3.235054908769426,40.72107683291085,0.9049128185091301,53,47.960379380983895,2158.2170721442753
60630,1,2810.1134500000003,IL,no,2805.81,Fly,19.3121,Non-Native,1.1151429405904,0.019392020082803777,4.964004867013283,3.235054908769426,40.72107683291085,0.9049128185091301,53,47.960379380983895,2158.2170721442753
60631,1,2804.2987799999996,IL,no,2800,Fly,19.3121,Non-Native,1.1128354934649598,0.019392020082803777,4.964004867013283,3.235054908769426,40.72107683291085,0.9049128185091301,53,47.960379380983895,2158.2170721442753
60637,1,2829.90198,IL,no,2825.61,Fly,19.3121,Non-Native,1.12299566252736,0.019392020082803777,4.964004867013283,3.235054908769426,40.72107683291085,0.9049128185091301,53,47.960379380983895,2158.2170721442753
60638,1,2816.6661099999997,IL,no,2812.39,Fly,19.3121,Non-Native,1.11774324576352,0.019392020082803777,4.964004867013283,3.235054908769426,40.72107683291085,0.9049128185091301,53,47.960379380983895,2158.2170721442753
60639,1,2812.0301400000003,IL,no,2807.74,Fly,19.3121,Non-Native,1.1159035445164802,0.019392020082803777,4.964004867013283,3.235054908769426,40.72107683291085,0.9049128185091301,53,47.960379380983895,2158.2170721442753
60640,1,2817.89527,IL,no,2813.58,Fly,19.3121,Non-Native,1.11823101578464,0.019392020082803777,4.964004867013283,3.235054908769426,40.72107683291085,0.9049128185091301,53,47.960379380983895,2158.2170721442753
60647,1,2816.69999,IL,no,2812.4,Fly,19.3121,Non-Native,1.11775669043168,0.019392020082803777,4.964004867013283,3.235054908769426,40.72107683291085,0.9049128185091301,53,47.960379380983895,2158.2170721442753
60657,2,2819.04489,IL,no,2814.74,Fly,19.3121,Non-Native,1.11868722178848,0.019392020082803777,4.964004867013283,3.235054908769426,40.72107683291085,0.9049128185091301,53,47.960379380983895,2158.2170721442753
60659,1,2814.01819,IL,no,2809.71,Fly,19.3121,Non-Native,1.11669246637408,0.019392020082803777,4.964004867013283,3.235054908769426,40.72107683291085,0.9049128185091301,53,47.960379380983895,2158.2170721442753
60660,1,2817.51279,IL,no,2813.2,Fly,19.3121,Non-Native,1.11807923548128,0.019392020082803777,4.964004867013283,3.235054908769426,40.72107683291085,0.9049128185091301,53,47.960379380983895,2158.2170721442753
61455,1,2652.86361,IL,no,2649.19,Fly,19.3121,Non-Native,1.05274117208352,0.019392020082803777,4.964004867013283,3.235054908769426,40.72107683291085,0.9049128185091301,53,47.960379380983895,2158.2170721442753
61530,1,2749.17694,IL,no,2745.26,Fly,19.3121,Non-Native,1.09096138345408,0.019392020082803777,4.964004867013283,3.235054908769426,40.72107683291085,0.9049128185091301,53,47.960379380983895,2158.2170721442753
61801,1,2852.20579,IL,no,2848.26,Fly,19.3121,Non-Native,1.13184652805728,0.019392020082803777,4.964004867013283,3.235054908769426,40.72107683291085,0.9049128185091301,53,47.960379380983895,2158.2170721442753
62025,1,2781.90278,IL,no,2778.46,Fly,19.3121,Non-Native,1.10394804399296,0.019392020082803777,4.964004867013283,3.235054908769426,40.72107683291085,0.9049128185091301,53,47.960379380983895,2158.2170721442753
62236,1,2778.53677,IL,no,2775.23,Fly,19.3121,Non-Native,1.10261230351264,0.019392020082803777,4.964004867013283,3.235054908769426,40.72107683291085,0.9049128185091301,53,47.960379380983895,2158.2170721442753
63028,1,2778.343,MO,no,2775.14,Fly,19.3121,Non-Native,1.102535409376,0.019392020082803777,4.964004867013283,3.235054908769426,9.430974991171473,0.8573613628337703,53,45.440152230189824,499.84167453208806
63034,1,2749.8613,MO,no,2746.46,Fly,19.3121,Non-Native,1.0912329594016001,0.019392020082803777,4.964004867013283,3.235054908769426,9.430974991171473,0.8573613628337703,53,45.440152230189824,499.84167453208806
63138,1,2760.1060899999998,MO,no,2756.71,Fly,19.3121,Non-Native,1.09529841990688,0.019392020082803777,4.964004867013283,3.235054908769426,9.430974991171473,0.8573613628337703,53,45.440152230189824,499.84167453208806
63376,1,2725.0895299999997,MO,no,2721.75,Fly,19.3121,Non-Native,1.08140272836896,0.019392020082803777,4.964004867013283,3.235054908769426,9.430974991171473,0.8573613628337703,53,45.440152230189824,499.84167453208806
64057,1,2426.5688999999998,MO,no,2423.69,Fly,19.3121,Non-Native,0.9629401897247999,0.019392020082803777,4.964004867013283,3.235054908769426,9.430974991171473,0.8573613628337703,53,45.440152230189824,499.84167453208806
64093,1,2486.79434,MO,no,2483.89,Fly,19.3121,Non-Native,0.98683957153088,0.019392020082803777,4.964004867013283,3.235054908769426,9.430974991171473,0.8573613628337703,53,45.440152230189824,499.84167453208806
64113,1,2407.39079,MO,no,2404.56,Fly,19.3121,Non-Native,0.95532970197728,0.019392020082803777,4.964004867013283,3.235054908769426,9.430974991171473,0.8573613628337703,53,45.440152230189824,499.84167453208806
64114,1,2409.11997,MO,no,2406.3,Fly,19.3121,Non-Native,0.9560158959350401,0.019392020082803777,4.964004867013283,3.235054908769426,9.430974991171473,0.8573613628337703,53,45.440152230189824,499.84167453208806
65203,3,2582.5839,MO,no,2579.47,Fly,19.3121,Non-Native,1.0248519342048001,0.019392020082803777,4.964004867013283,3.235054908769426,9.430974991171473,0.8573613628337703,53,45.440152230189824,499.84167453208806
66030,1,2390.93792,KS,no,2388.21,Fly,19.3121,Non-Native,0.94880067666944,0.019392020082803777,4.964004867013283,3.235054908769426,6.664122687657707,0.9520175268082438,53,50.45692892083692,353.1985024458585
